"","Neighborhood","TotalPop","Date","Total.Positives","Total.Tests","PosRate","pctwithcovid"
"2366","N40 SHEPHERD PARK",8696,"7/12/2020",177,201,0.880597014925373,0.0203541858325667
"2367","N40 SHEPHERD PARK",8696,"7/13/2020",177,225,0.786666666666667,0.0203541858325667
"2368","N40 SHEPHERD PARK",8696,"7/14/2020",177,256,0.69140625,0.0203541858325667
"2369","N40 SHEPHERD PARK",8696,"7/15/2020",177,266,0.665413533834586,0.0203541858325667
"2370","N40 SHEPHERD PARK",8696,"7/16/2020",177,284,0.623239436619718,0.0203541858325667
"2371","N40 SHEPHERD PARK",8696,"7/17/2020",177,301,0.588039867109635,0.0203541858325667
"2372","N40 SHEPHERD PARK",8696,"7/18/2020",177,320,0.553125,0.0203541858325667
"2373","N40 SHEPHERD PARK",8696,"7/19/2020",178,345,0.515942028985507,0.0204691812327507
"2374","N40 SHEPHERD PARK",8696,"7/20/2020",178,366,0.486338797814208,0.0204691812327507
"2375","N40 SHEPHERD PARK",8696,"7/21/2020",180,395,0.455696202531646,0.0206991720331187
"2376","N40 SHEPHERD PARK",8696,"7/22/2020",180,406,0.443349753694581,0.0206991720331187
"2377","N40 SHEPHERD PARK",8696,"7/23/2020",180,418,0.430622009569378,0.0206991720331187
"2378","N40 SHEPHERD PARK",8696,"7/24/2020",181,441,0.410430839002268,0.0208141674333027
"2379","N40 SHEPHERD PARK",8696,"7/25/2020",182,451,0.403547671840355,0.0209291628334867
"2380","N40 SHEPHERD PARK",8696,"7/26/2020",185,468,0.395299145299145,0.0212741490340386
"2381","N40 SHEPHERD PARK",8696,"7/27/2020",185,485,0.381443298969072,0.0212741490340386
"2382","N40 SHEPHERD PARK",8696,"7/28/2020",185,503,0.36779324055666,0.0212741490340386
"2383","N40 SHEPHERD PARK",8696,"7/29/2020",187,517,0.361702127659574,0.0215041398344066
"2384","N40 SHEPHERD PARK",8696,"7/30/2020",187,550,0.34,0.0215041398344066
"2385","N41 SOUTH COLUMBIA HEIGHTS",10365,"5/19/2020",139,1841,0.0755024443237371,0.0134105161601544
"2386","N41 SOUTH COLUMBIA HEIGHTS",10365,"5/20/2020",144,1841,0.0782183595871809,0.0138929088277858
"2387","N41 SOUTH COLUMBIA HEIGHTS",10365,"5/21/2020",145,1873,0.0774159103043246,0.0139893873613121
"2388","N41 SOUTH COLUMBIA HEIGHTS",10365,"5/25/2020",158,1954,0.0808597748208802,0.0152436082971539
"2389","N41 SOUTH COLUMBIA HEIGHTS",10365,"5/26/2020",158,1967,0.0803253685815963,0.0152436082971539
"2390","N41 SOUTH COLUMBIA HEIGHTS",10365,"5/27/2020",158,1967,0.0803253685815963,0.0152436082971539
"2391","N41 SOUTH COLUMBIA HEIGHTS",10365,"5/28/2020",158,1977,0.0799190692969145,0.0152436082971539
"2392","N41 SOUTH COLUMBIA HEIGHTS",10365,"5/29/2020",161,2015,0.0799007444168734,0.0155330438977328
"2393","N41 SOUTH COLUMBIA HEIGHTS",10365,"5/30/2020",161,2023,0.0795847750865052,0.0155330438977328
"2394","N41 SOUTH COLUMBIA HEIGHTS",10365,"5/31/2020",162,2028,0.0798816568047337,0.015629522431259
"2395","N41 SOUTH COLUMBIA HEIGHTS",10365,"6/1/2020",163,2033,0.0801770782095425,0.0157260009647853
"2396","N41 SOUTH COLUMBIA HEIGHTS",10365,"6/2/2020",164,2057,0.0797277588721439,0.0158224794983116
"2397","N41 SOUTH COLUMBIA HEIGHTS",10365,"6/3/2020",166,2071,0.0801545147271849,0.0160154365653642
"2398","N41 SOUTH COLUMBIA HEIGHTS",10365,"6/4/2020",167,2084,0.0801343570057582,0.0161119150988905
"2399","N41 SOUTH COLUMBIA HEIGHTS",10365,"6/5/2020",168,2103,0.079885877318117,0.0162083936324168
"2400","N41 SOUTH COLUMBIA HEIGHTS",10365,"6/6/2020",168,2116,0.0793950850661626,0.0162083936324168
"2401","N41 SOUTH COLUMBIA HEIGHTS",10365,"6/7/2020",169,2135,0.0791569086651054,0.0163048721659431
"2402","N41 SOUTH COLUMBIA HEIGHTS",10365,"6/8/2020",169,2153,0.0784951230840687,0.0163048721659431
"2403","N41 SOUTH COLUMBIA HEIGHTS",10365,"6/9/2020",171,2153,0.0794240594519275,0.0164978292329957
"2404","N41 SOUTH COLUMBIA HEIGHTS",10365,"6/10/2020",171,2153,0.0794240594519275,0.0164978292329957
"2405","N41 SOUTH COLUMBIA HEIGHTS",10365,"6/11/2020",172,2237,0.0768886902101028,0.0165943077665219
"2406","N41 SOUTH COLUMBIA HEIGHTS",10365,"6/12/2020",173,2235,0.0774049217002237,0.0166907863000482
"2407","N41 SOUTH COLUMBIA HEIGHTS",10365,"6/13/2020",173,5,34.6,0.0166907863000482
"2408","N41 SOUTH COLUMBIA HEIGHTS",10365,"6/14/2020",175,14,12.5,0.0168837433671008
"2409","N41 SOUTH COLUMBIA HEIGHTS",10365,"6/15/2020",176,31,5.67741935483871,0.0169802219006271
"2410","N41 SOUTH COLUMBIA HEIGHTS",10365,"6/16/2020",177,60,2.95,0.0170767004341534
"2411","N41 SOUTH COLUMBIA HEIGHTS",10365,"6/17/2020",177,98,1.80612244897959,0.0170767004341534
"2412","N41 SOUTH COLUMBIA HEIGHTS",10365,"6/18/2020",178,124,1.43548387096774,0.0171731789676797
"2413","N41 SOUTH COLUMBIA HEIGHTS",10365,"6/19/2020",178,189,0.941798941798942,0.0171731789676797
"2414","N41 SOUTH COLUMBIA HEIGHTS",10365,"6/20/2020",179,212,0.844339622641509,0.017269657501206
"2415","N41 SOUTH COLUMBIA HEIGHTS",10365,"6/21/2020",179,237,0.755274261603376,0.017269657501206
"2416","N41 SOUTH COLUMBIA HEIGHTS",10365,"6/22/2020",179,256,0.69921875,0.017269657501206
"2417","N41 SOUTH COLUMBIA HEIGHTS",10365,"6/23/2020",180,271,0.664206642066421,0.0173661360347323
"2418","N41 SOUTH COLUMBIA HEIGHTS",10365,"6/24/2020",180,298,0.604026845637584,0.0173661360347323
"2419","N41 SOUTH COLUMBIA HEIGHTS",10365,"6/25/2020",182,320,0.56875,0.0175590931017849
"2420","N41 SOUTH COLUMBIA HEIGHTS",10365,"6/26/2020",182,329,0.553191489361702,0.0175590931017849
"2421","N41 SOUTH COLUMBIA HEIGHTS",10365,"6/27/2020",182,383,0.475195822454308,0.0175590931017849
"2422","N41 SOUTH COLUMBIA HEIGHTS",10365,"6/28/2020",183,423,0.432624113475177,0.0176555716353111
"2423","N41 SOUTH COLUMBIA HEIGHTS",10365,"6/29/2020",183,448,0.408482142857143,0.0176555716353111
"2424","N41 SOUTH COLUMBIA HEIGHTS",10365,"6/30/2020",184,475,0.387368421052632,0.0177520501688374
"2425","N41 SOUTH COLUMBIA HEIGHTS",10365,"7/1/2020",186,486,0.382716049382716,0.01794500723589
"2426","N41 SOUTH COLUMBIA HEIGHTS",10365,"7/2/2020",187,500,0.374,0.0180414857694163
"2427","N41 SOUTH COLUMBIA HEIGHTS",10365,"7/3/2020",187,519,0.360308285163776,0.0180414857694163
"2428","N41 SOUTH COLUMBIA HEIGHTS",10365,"7/4/2020",188,533,0.352720450281426,0.0181379643029426
"2429","N41 SOUTH COLUMBIA HEIGHTS",10365,"7/5/2020",190,545,0.348623853211009,0.0183309213699952
"2430","N41 SOUTH COLUMBIA HEIGHTS",10365,"7/6/2020",189,587,0.321976149914821,0.0182344428364689
"2431","N41 SOUTH COLUMBIA HEIGHTS",10365,"7/7/2020",190,613,0.309951060358891,0.0183309213699952
"2432","N41 SOUTH COLUMBIA HEIGHTS",10365,"7/8/2020",191,622,0.307073954983923,0.0184273999035215
"2433","N41 SOUTH COLUMBIA HEIGHTS",10365,"7/9/2020",193,653,0.295558958652374,0.018620356970574
"2434","N41 SOUTH COLUMBIA HEIGHTS",10365,"7/10/2020",194,671,0.289120715350224,0.0187168355041003
"2435","N41 SOUTH COLUMBIA HEIGHTS",10365,"7/11/2020",195,685,0.284671532846715,0.0188133140376266
"2436","N41 SOUTH COLUMBIA HEIGHTS",10365,"7/12/2020",195,791,0.246523388116308,0.0188133140376266
"2437","N41 SOUTH COLUMBIA HEIGHTS",10365,"7/13/2020",196,827,0.237001209189843,0.0189097925711529
"2438","N41 SOUTH COLUMBIA HEIGHTS",10365,"7/14/2020",196,877,0.223489167616876,0.0189097925711529
"2439","N41 SOUTH COLUMBIA HEIGHTS",10365,"7/15/2020",197,890,0.221348314606742,0.0190062711046792
"2440","N41 SOUTH COLUMBIA HEIGHTS",10365,"7/16/2020",199,947,0.210137275607181,0.0191992281717318
"2441","N41 SOUTH COLUMBIA HEIGHTS",10365,"7/17/2020",201,972,0.20679012345679,0.0193921852387844
"2442","N41 SOUTH COLUMBIA HEIGHTS",10365,"7/18/2020",203,1000,0.203,0.019585142305837
"2443","N41 SOUTH COLUMBIA HEIGHTS",10365,"7/19/2020",203,1029,0.197278911564626,0.019585142305837
"2444","N41 SOUTH COLUMBIA HEIGHTS",10365,"7/20/2020",204,1070,0.190654205607477,0.0196816208393632
"2445","N41 SOUTH COLUMBIA HEIGHTS",10365,"7/21/2020",206,1112,0.185251798561151,0.0198745779064158
"2446","N41 SOUTH COLUMBIA HEIGHTS",10365,"7/22/2020",209,1127,0.18544809228039,0.0201640135069947
"2447","N41 SOUTH COLUMBIA HEIGHTS",10365,"7/23/2020",212,1140,0.185964912280702,0.0204534491075736
"2448","N41 SOUTH COLUMBIA HEIGHTS",10365,"7/24/2020",213,1162,0.183304647160069,0.0205499276410999
"2449","N41 SOUTH COLUMBIA HEIGHTS",10365,"7/25/2020",214,1178,0.181663837011885,0.0206464061746261
