"","Province_State","date","Confirmed","Deaths","Recovered","Active","confirmrate","deathincrease","deathrate","confirmincrease"
"359","Guam","2020-03-20",14,0,0,NA,NA,NA,NA,NA
"360","Guam","2020-03-21",15,0,0,NA,NA,0,NA,1
"361","Guam","2020-03-22",27,1,0,0,12,1,NA,12
"362","Guam","2020-03-23",29,1,0,0,0.166666666666667,0,0,2
"363","Guam","2020-03-24",32,1,0,0,1.5,0,NA,3
"364","Guam","2020-03-25",37,1,0,0,1.66666666666667,0,NA,5
"365","Guam","2020-03-26",45,1,0,0,1.6,0,NA,8
"366","Guam","2020-03-27",51,1,0,0,0.75,0,NA,6
"367","Guam","2020-03-28",55,1,0,0,0.666666666666667,0,NA,4
"368","Guam","2020-03-29",56,1,0,0,0.25,0,NA,1
"369","Guam","2020-03-30",58,1,0,0,2,0,NA,2
"370","Guam","2020-04-01",77,3,0,0,9.5,2,NA,19
"371","Guam","2020-04-02",82,3,0,0,0.263157894736842,0,0,5
"372","Guam","2020-04-03",84,4,0,0,0.4,1,NA,2
"373","Guam","2020-04-04",93,4,0,0,4.5,0,0,9
"374","Guam","2020-04-05",112,4,0,0,2.11111111111111,0,NA,19
"375","Guam","2020-04-06",113,4,0,0,0.0526315789473684,0,NA,1
"376","Guam","2020-04-07",121,4,0,0,8,0,NA,8
"377","Guam","2020-04-08",121,4,0,0,0,0,NA,0
"378","Guam","2020-04-09",128,4,0,0,NA,0,NA,7
"379","Guam","2020-04-10",130,4,0,0,0.285714285714286,0,NA,2
"380","Guam","2020-04-11",133,5,0,0,1.5,1,NA,3
"381","Guam","2020-04-12",133,5,0,128,0,0,0,0
"382","Guam","2020-04-13",133,5,0,128,NA,0,NA,0
"383","Guam","2020-04-14",133,5,0,128,NA,0,NA,0
"384","Guam","2020-04-15",135,5,0,130,NA,0,NA,2
"385","Guam","2020-04-16",135,5,0,130,0,0,NA,0
"386","Hawaii","2020-03-20",26,0,0,NA,NA,NA,NA,NA
"387","Hawaii","2020-03-21",37,0,0,NA,NA,0,NA,11
"388","Hawaii","2020-03-22",53,0,0,0,1.45454545454545,0,NA,16
"389","Hawaii","2020-03-23",56,0,0,0,0.1875,0,NA,3
"390","Hawaii","2020-03-24",90,1,0,0,11.3333333333333,1,NA,34
"391","Hawaii","2020-03-25",91,0,0,0,0.0294117647058824,-1,-1,1
"392","Hawaii","2020-03-26",95,0,0,0,4,0,NA,4
"393","Hawaii","2020-03-27",106,0,0,0,2.75,0,NA,11
"394","Hawaii","2020-03-28",149,0,0,0,3.90909090909091,0,NA,43
"395","Hawaii","2020-03-29",149,0,0,0,0,0,NA,0
"396","Hawaii","2020-03-30",175,0,0,0,NA,0,NA,26
"397","Hawaii","2020-04-01",224,1,0,0,1.88461538461538,1,NA,49
"398","Hawaii","2020-04-02",256,1,0,0,0.653061224489796,0,0,32
"399","Hawaii","2020-04-03",319,3,0,0,1.96875,2,NA,63
"400","Hawaii","2020-04-04",351,3,0,0,0.507936507936508,0,0,32
"401","Hawaii","2020-04-05",371,4,0,0,0.625,1,NA,20
"402","Hawaii","2020-04-06",387,5,0,0,0.8,1,1,16
"403","Hawaii","2020-04-07",410,5,0,0,1.4375,0,0,23
"404","Hawaii","2020-04-08",410,5,0,0,0,0,NA,0
"405","Hawaii","2020-04-09",442,6,0,0,NA,1,NA,32
"406","Hawaii","2020-04-10",442,6,0,0,0,0,0,0
"407","Hawaii","2020-04-11",465,8,0,0,NA,2,NA,23
"408","Hawaii","2020-04-12",499,9,0,490,1.47826086956522,1,0.5,34
"409","Hawaii","2020-04-13",504,9,0,495,0.147058823529412,0,0,5
"410","Hawaii","2020-04-14",511,9,0,502,1.4,0,NA,7
"411","Hawaii","2020-04-15",524,9,0,515,1.85714285714286,0,NA,13
"412","Hawaii","2020-04-16",530,9,0,521,0.461538461538462,0,NA,6
"413","Idaho","2020-03-20",23,0,0,NA,NA,NA,NA,NA
"414","Idaho","2020-03-21",36,0,0,NA,NA,0,NA,13
"415","Idaho","2020-03-22",42,0,0,0,0.461538461538462,0,NA,6
"416","Idaho","2020-03-23",68,0,0,0,4.33333333333333,0,NA,26
"417","Idaho","2020-03-24",81,0,0,0,0.5,0,NA,13
"418","Idaho","2020-03-25",91,0,0,0,0.769230769230769,0,NA,10
"419","Idaho","2020-03-26",146,3,0,0,5.5,3,NA,55
"420","Idaho","2020-03-27",205,3,0,0,1.07272727272727,0,0,59
"421","Idaho","2020-03-28",234,4,0,0,0.491525423728814,1,NA,29
"422","Idaho","2020-03-29",281,5,0,0,1.62068965517241,1,1,47
"423","Idaho","2020-03-30",340,6,0,0,1.25531914893617,1,1,59
"424","Idaho","2020-04-01",566,9,0,0,3.83050847457627,3,3,226
"425","Idaho","2020-04-02",776,9,0,0,0.929203539823009,0,0,210
"426","Idaho","2020-04-03",891,9,0,0,0.547619047619048,0,NA,115
"427","Idaho","2020-04-04",1022,10,0,0,1.13913043478261,1,NA,131
"428","Idaho","2020-04-05",1078,10,0,0,0.427480916030534,0,0,56
"429","Idaho","2020-04-06",1101,10,0,0,0.410714285714286,0,NA,23
"430","Idaho","2020-04-07",1170,13,0,0,3,3,NA,69
"431","Idaho","2020-04-08",1210,15,0,0,0.579710144927536,2,0.666666666666667,40
"432","Idaho","2020-04-09",1232,18,0,0,0.55,3,1.5,22
"433","Idaho","2020-04-10",1354,24,0,0,5.54545454545455,6,2,122
"434","Idaho","2020-04-11",1396,25,0,0,0.344262295081967,1,0.166666666666667,42
"435","Idaho","2020-04-12",1407,27,0,1380,0.261904761904762,2,2,11
"436","Idaho","2020-04-13",1426,27,0,1399,1.72727272727273,0,0,19
"437","Idaho","2020-04-14",1464,33,0,1431,2,6,NA,38
"438","Idaho","2020-04-15",1473,39,0,1434,0.236842105263158,6,1,9
"439","Idaho","2020-04-16",1587,41,0,1546,12.6666666666667,2,0.333333333333333,114
"440","Illinois","2020-03-20",585,5,0,NA,NA,NA,NA,NA
"441","Illinois","2020-03-21",753,6,0,NA,NA,1,NA,168
"442","Illinois","2020-03-22",1049,9,0,0,1.76190476190476,3,3,296
"443","Illinois","2020-03-23",1285,12,0,0,0.797297297297297,3,1,236
"444","Illinois","2020-03-24",1537,16,0,0,1.06779661016949,4,1.33333333333333,252
"445","Illinois","2020-03-25",1865,19,0,0,1.3015873015873,3,0.75,328
"446","Illinois","2020-03-26",2538,26,0,0,2.05182926829268,7,2.33333333333333,673
"447","Illinois","2020-03-27",3024,34,0,0,0.722139673105498,8,1.14285714285714,486
"448","Illinois","2020-03-28",3491,47,0,0,0.960905349794239,13,1.625,467
"449","Illinois","2020-03-29",4596,66,0,0,2.3661670235546,19,1.46153846153846,1105
"450","Illinois","2020-03-30",5056,73,0,0,0.416289592760181,7,0.368421052631579,460
"451","Illinois","2020-04-01",6980,141,0,0,4.18260869565217,68,9.71428571428571,1924
"452","Illinois","2020-04-02",7695,163,0,0,0.371621621621622,22,0.323529411764706,715
"453","Illinois","2020-04-03",8904,210,0,0,1.69090909090909,47,2.13636363636364,1209
"454","Illinois","2020-04-04",10357,244,0,0,1.20181968569065,34,0.723404255319149,1453
"455","Illinois","2020-04-05",11259,274,0,0,0.620784583620096,30,0.882352941176471,902
"456","Illinois","2020-04-06",12262,307,0,0,1.1119733924612,33,1.1,1003
"457","Illinois","2020-04-07",12271,308,0,0,0.00897308075772682,1,0.0303030303030303,9
"458","Illinois","2020-04-08",15078,462,0,0,311.888888888889,154,154,2807
"459","Illinois","2020-04-09",15079,462,0,0,0.000356252226576416,0,0,1
"460","Illinois","2020-04-10",17887,597,0,0,2808,135,NA,2808
"461","Illinois","2020-04-11",19180,677,0,0,0.460470085470085,80,0.592592592592593,1293
"462","Illinois","2020-04-12",20852,720,0,20132,1.29311678267595,43,0.5375,1672
"463","Illinois","2020-04-13",22025,798,0,21227,0.701555023923445,78,1.81395348837209,1173
"464","Illinois","2020-04-14",23248,868,0,22380,1.04262574595055,70,0.897435897435897,1223
"465","Illinois","2020-04-15",24593,949,0,23644,1.09975470155356,81,1.15714285714286,1345
"466","Illinois","2020-04-16",25734,1072,0,24662,0.848327137546468,123,1.51851851851852,1141
"467","Indiana","2020-03-20",86,2,0,NA,NA,NA,NA,NA
"468","Indiana","2020-03-21",128,4,0,NA,NA,2,NA,42
"469","Indiana","2020-03-22",204,6,0,0,1.80952380952381,2,1,76
"470","Indiana","2020-03-23",270,7,0,0,0.868421052631579,1,0.5,66
"471","Indiana","2020-03-24",368,12,0,0,1.48484848484848,5,5,98
"472","Indiana","2020-03-25",477,14,0,0,1.11224489795918,2,0.4,109
"473","Indiana","2020-03-26",645,17,0,0,1.54128440366972,3,1.5,168
"474","Indiana","2020-03-27",979,25,0,0,1.98809523809524,8,2.66666666666667,334
"475","Indiana","2020-03-28",1233,31,0,0,0.760479041916168,6,0.75,254
"476","Indiana","2020-03-29",1513,32,0,0,1.10236220472441,1,0.166666666666667,280
"477","Indiana","2020-03-30",1786,35,0,0,0.975,3,3,273
"478","Indiana","2020-04-01",2564,65,0,0,2.84981684981685,30,10,778
"479","Indiana","2020-04-02",3038,78,0,0,0.609254498714653,13,0.433333333333333,474
"480","Indiana","2020-04-03",3437,102,0,0,0.841772151898734,24,1.84615384615385,399
"481","Indiana","2020-04-04",3953,116,0,0,1.29323308270677,14,0.583333333333333,516
"482","Indiana","2020-04-05",4411,127,0,0,0.887596899224806,11,0.785714285714286,458
"483","Indiana","2020-04-06",4956,143,0,0,1.18995633187773,16,1.45454545454545,545
"484","Indiana","2020-04-07",5510,173,0,0,1.01651376146789,30,1.875,554
"485","Indiana","2020-04-08",5943,203,0,0,0.78158844765343,30,1,433
"486","Indiana","2020-04-09",6351,245,0,0,0.942263279445728,42,1.4,408
"487","Indiana","2020-04-10",6907,300,0,0,1.36274509803922,55,1.30952380952381,556
"488","Indiana","2020-04-11",7435,330,0,0,0.949640287769784,30,0.545454545454545,528
"489","Indiana","2020-04-12",7928,343,0,7585,0.933712121212121,13,0.433333333333333,493
"490","Indiana","2020-04-13",8359,350,0,8009,0.874239350912779,7,0.538461538461538,431
"491","Indiana","2020-04-14",8527,387,0,8140,0.389791183294664,37,5.28571428571429,168
"492","Indiana","2020-04-15",8960,436,0,8524,2.57738095238095,49,1.32432432432432,433
"493","Indiana","2020-04-16",9542,477,0,9065,1.34411085450346,41,0.836734693877551,582
"494","Iowa","2020-03-20",45,0,0,NA,NA,NA,NA,NA
"495","Iowa","2020-03-21",68,0,0,NA,NA,0,NA,23
"496","Iowa","2020-03-22",90,0,0,0,0.956521739130435,0,NA,22
"497","Iowa","2020-03-23",105,0,0,0,0.681818181818182,0,NA,15
"498","Iowa","2020-03-24",124,0,0,0,1.26666666666667,0,NA,19
"499","Iowa","2020-03-25",146,1,0,0,1.15789473684211,1,NA,22
"500","Iowa","2020-03-26",179,1,0,0,1.5,0,0,33
"501","Iowa","2020-03-27",235,3,0,0,1.6969696969697,2,NA,56
"502","Iowa","2020-03-28",298,3,0,0,1.125,0,0,63
"503","Iowa","2020-03-29",336,4,0,0,0.603174603174603,1,NA,38
"504","Iowa","2020-03-30",424,6,0,0,2.31578947368421,2,2,88
"505","Iowa","2020-04-01",547,9,0,0,1.39772727272727,3,1.5,123
"506","Iowa","2020-04-02",614,11,0,0,0.544715447154472,2,0.666666666666667,67
"507","Iowa","2020-04-03",699,11,0,0,1.26865671641791,0,0,85
"508","Iowa","2020-04-04",787,14,0,0,1.03529411764706,3,NA,88
"509","Iowa","2020-04-05",869,18,0,0,0.931818181818182,4,1.33333333333333,82
"510","Iowa","2020-04-06",946,25,0,0,0.939024390243902,7,1.75,77
"511","Iowa","2020-04-07",1046,25,0,0,1.2987012987013,0,0,100
"512","Iowa","2020-04-08",1145,27,0,0,0.99,2,NA,99
"513","Iowa","2020-04-09",1270,29,0,0,1.26262626262626,2,1,125
"514","Iowa","2020-04-10",1388,31,0,0,0.944,2,1,118
"515","Iowa","2020-04-11",1510,34,0,0,1.03389830508475,3,1.5,122
"516","Iowa","2020-04-12",1587,41,0,1546,0.631147540983607,7,2.33333333333333,77
"517","Iowa","2020-04-13",1710,41,0,1669,1.5974025974026,0,0,123
"518","Iowa","2020-04-14",1899,49,0,1850,1.53658536585366,8,NA,189
"519","Iowa","2020-04-15",1995,53,0,1942,0.507936507936508,4,0.5,96
"520","Iowa","2020-04-16",2141,60,0,2081,1.52083333333333,7,1.75,146
"521","Kansas","2020-03-20",44,1,0,NA,NA,NA,NA,NA
"522","Kansas","2020-03-21",57,2,0,NA,NA,1,NA,13
"523","Kansas","2020-03-22",65,2,0,0,0.615384615384615,0,0,8
"524","Kansas","2020-03-23",84,2,0,0,2.375,0,NA,19
"525","Kansas","2020-03-24",100,2,0,0,0.842105263157895,0,NA,16
"526","Kansas","2020-03-25",134,3,0,0,2.125,1,NA,34
"527","Kansas","2020-03-26",172,3,0,0,1.11764705882353,0,0,38
"528","Kansas","2020-03-27",206,4,0,0,0.894736842105263,1,NA,34
"529","Kansas","2020-03-28",266,4,0,0,1.76470588235294,0,0,60
"530","Kansas","2020-03-29",330,7,0,0,1.06666666666667,3,NA,64
"531","Kansas","2020-03-30",372,8,0,0,0.65625,1,0.333333333333333,42
"532","Kansas","2020-04-01",485,10,0,0,2.69047619047619,2,2,113
"533","Kansas","2020-04-02",553,12,0,0,0.601769911504425,2,1,68
"534","Kansas","2020-04-03",629,18,0,0,1.11764705882353,6,3,76
"535","Kansas","2020-04-04",698,21,0,0,0.907894736842105,3,0.5,69
"536","Kansas","2020-04-05",751,22,0,0,0.768115942028985,1,0.333333333333333,53
"537","Kansas","2020-04-06",849,25,0,0,1.84905660377358,3,3,98
"538","Kansas","2020-04-07",912,29,0,0,0.642857142857143,4,1.33333333333333,63
"539","Kansas","2020-04-08",1046,34,0,0,2.12698412698413,5,1.25,134
"540","Kansas","2020-04-09",1116,42,0,0,0.522388059701492,8,1.6,70
"541","Kansas","2020-04-10",1117,42,0,0,0.0142857142857143,0,0,1
"542","Kansas","2020-04-11",1275,55,0,0,158,13,NA,158
"543","Kansas","2020-04-12",1344,56,0,1288,0.436708860759494,1,0.0769230769230769,69
"544","Kansas","2020-04-13",1390,62,0,1328,0.666666666666667,6,6,46
"545","Kansas","2020-04-14",1441,69,0,1372,1.10869565217391,7,1.16666666666667,51
"546","Kansas","2020-04-15",1504,71,0,1433,1.23529411764706,2,0.285714285714286,63
"547","Kansas","2020-04-16",1615,80,0,1535,1.76190476190476,9,4.5,111
"548","Kentucky","2020-03-20",47,2,0,NA,NA,NA,NA,NA
"549","Kentucky","2020-03-21",87,3,0,NA,NA,1,NA,40
"550","Kentucky","2020-03-22",103,3,0,0,0.4,0,0,16
"551","Kentucky","2020-03-23",123,4,0,0,1.25,1,NA,20
"552","Kentucky","2020-03-24",162,4,0,0,1.95,0,0,39
"553","Kentucky","2020-03-25",197,5,0,0,0.897435897435897,1,NA,35
"554","Kentucky","2020-03-26",247,5,0,0,1.42857142857143,0,0,50
"555","Kentucky","2020-03-27",301,7,0,0,1.08,2,NA,54
"556","Kentucky","2020-03-28",393,9,0,0,1.7037037037037,2,1,92
"557","Kentucky","2020-03-29",438,9,0,0,0.489130434782609,0,0,45
"558","Kentucky","2020-03-30",479,11,0,0,0.911111111111111,2,NA,41
"559","Kentucky","2020-04-01",632,18,0,0,3.73170731707317,7,3.5,153
"560","Kentucky","2020-04-02",770,31,0,0,0.901960784313726,13,1.85714285714286,138
"561","Kentucky","2020-04-03",770,34,0,0,0,3,0.230769230769231,0
"562","Kentucky","2020-04-04",917,40,0,0,NA,6,2,147
"563","Kentucky","2020-04-05",955,45,0,0,0.258503401360544,5,0.833333333333333,38
"564","Kentucky","2020-04-06",955,45,0,0,0,0,0,0
"565","Kentucky","2020-04-07",1149,65,0,0,NA,20,NA,194
"566","Kentucky","2020-04-08",1149,65,0,0,0,0,0,0
"567","Kentucky","2020-04-09",1341,73,0,0,NA,8,NA,192
"568","Kentucky","2020-04-10",1693,90,0,0,1.83333333333333,17,2.125,352
"569","Kentucky","2020-04-11",1693,90,0,0,0,0,0,0
"570","Kentucky","2020-04-12",1963,97,0,1866,NA,7,NA,270
"571","Kentucky","2020-04-13",2018,113,0,1905,0.203703703703704,16,2.28571428571429,55
"572","Kentucky","2020-04-14",2048,106,0,1942,0.545454545454545,-7,-0.4375,30
"573","Kentucky","2020-04-15",2210,115,0,2095,5.4,9,NA,162
"574","Kentucky","2020-04-16",2435,129,0,2306,1.38888888888889,14,1.55555555555556,225
"575","Louisiana","2020-03-20",538,14,0,NA,NA,NA,NA,NA
"576","Louisiana","2020-03-21",585,16,0,NA,NA,2,NA,47
"577","Louisiana","2020-03-22",837,20,0,0,5.36170212765957,4,2,252
"578","Louisiana","2020-03-23",1172,35,0,0,1.32936507936508,15,3.75,335
"579","Louisiana","2020-03-24",1388,46,0,0,0.644776119402985,11,0.733333333333333,216
"580","Louisiana","2020-03-25",1795,65,0,0,1.88425925925926,19,1.72727272727273,407
"581","Louisiana","2020-03-26",2304,83,0,0,1.25061425061425,18,0.947368421052632,509
"582","Louisiana","2020-03-27",2744,119,0,0,0.864440078585462,36,2,440
"583","Louisiana","2020-03-28",3315,137,0,0,1.29772727272727,18,0.5,571
"584","Louisiana","2020-03-29",3540,151,0,0,0.394045534150613,14,0.777777777777778,225
"585","Louisiana","2020-03-30",4025,185,0,0,2.15555555555556,34,2.42857142857143,485
"586","Louisiana","2020-04-01",6424,273,0,0,4.94639175257732,88,2.58823529411765,2399
"587","Louisiana","2020-04-02",9159,310,0,0,1.14005835764902,37,0.420454545454545,2735
"588","Louisiana","2020-04-03",10297,370,0,0,0.416087751371115,60,1.62162162162162,1138
"589","Louisiana","2020-04-04",12496,409,0,0,1.9323374340949,39,0.65,2199
"590","Louisiana","2020-04-05",13010,477,0,0,0.233742610277399,68,1.74358974358974,514
"591","Louisiana","2020-04-06",14867,512,0,0,3.61284046692607,35,0.514705882352941,1857
"592","Louisiana","2020-04-07",16284,582,0,0,0.763058696822833,70,2,1417
"593","Louisiana","2020-04-08",17030,652,0,0,0.526464361326747,70,1,746
"594","Louisiana","2020-04-09",18283,702,0,0,1.67962466487936,50,0.714285714285714,1253
"595","Louisiana","2020-04-10",19253,755,0,0,0.77414205905826,53,1.06,970
"596","Louisiana","2020-04-11",20014,806,0,0,0.784536082474227,51,0.962264150943396,761
"597","Louisiana","2020-04-12",20595,840,0,19755,0.763469119579501,34,0.666666666666667,581
"598","Louisiana","2020-04-13",21016,884,0,20132,0.724612736660929,44,1.29411764705882,421
"599","Louisiana","2020-04-14",21518,1013,0,20505,1.19239904988124,129,2.93181818181818,502
"600","Louisiana","2020-04-15",21951,1103,0,20848,0.862549800796813,90,0.697674418604651,433
"601","Louisiana","2020-04-16",22532,1156,0,21376,1.34180138568129,53,0.588888888888889,581
"602","Maine","2020-03-20",56,0,0,NA,NA,NA,NA,NA
"603","Maine","2020-03-21",70,0,0,NA,NA,0,NA,14
"604","Maine","2020-03-22",89,0,0,0,1.35714285714286,0,NA,19
"605","Maine","2020-03-23",107,0,0,0,0.947368421052632,0,NA,18
"606","Maine","2020-03-24",118,0,0,0,0.611111111111111,0,NA,11
"607","Maine","2020-03-25",142,0,0,0,2.18181818181818,0,NA,24
"608","Maine","2020-03-26",155,0,0,0,0.541666666666667,0,NA,13
"609","Maine","2020-03-27",168,1,0,0,1,1,NA,13
"610","Maine","2020-03-28",211,1,0,0,3.30769230769231,0,0,43
"611","Maine","2020-03-29",253,3,0,0,0.976744186046512,2,NA,42
"612","Maine","2020-03-30",275,3,0,0,0.523809523809524,0,0,22
"613","Maine","2020-04-01",303,5,0,0,1.27272727272727,2,NA,28
"614","Maine","2020-04-02",376,7,0,0,2.60714285714286,2,1,73
"615","Maine","2020-04-03",432,9,0,0,0.767123287671233,2,1,56
"616","Maine","2020-04-04",456,10,0,0,0.428571428571429,1,0.5,24
"617","Maine","2020-04-05",470,10,0,0,0.583333333333333,0,0,14
"618","Maine","2020-04-06",499,10,0,0,2.07142857142857,0,NA,29
"619","Maine","2020-04-07",519,12,0,0,0.689655172413793,2,NA,20
"620","Maine","2020-04-08",537,14,0,0,0.9,2,1,18
"621","Maine","2020-04-09",560,16,0,0,1.27777777777778,2,1,23
"622","Maine","2020-04-10",586,17,0,0,1.1304347826087,1,0.5,26
"623","Maine","2020-04-11",616,19,0,0,1.15384615384615,2,2,30
"624","Maine","2020-04-12",633,19,0,614,0.566666666666667,0,0,17
"625","Maine","2020-04-13",698,19,0,679,3.82352941176471,0,NA,65
"626","Maine","2020-04-14",735,20,0,715,0.569230769230769,1,NA,37
"627","Maine","2020-04-15",770,24,0,746,0.945945945945946,4,4,35
"628","Maine","2020-04-16",796,27,0,769,0.742857142857143,3,0.75,26
"629","Maryland","2020-03-20",149,1,0,NA,NA,NA,NA,NA
"630","Maryland","2020-03-21",193,2,0,NA,NA,1,NA,44
"631","Maryland","2020-03-22",244,3,0,0,1.15909090909091,1,1,51
"632","Maryland","2020-03-23",290,3,0,0,0.901960784313726,0,0,46
"633","Maryland","2020-03-24",349,4,0,0,1.28260869565217,1,NA,59
"634","Maryland","2020-03-25",425,4,0,0,1.28813559322034,0,0,76
"635","Maryland","2020-03-26",583,4,0,0,2.07894736842105,0,NA,158
"636","Maryland","2020-03-27",775,5,0,0,1.21518987341772,1,NA,192
"637","Maryland","2020-03-28",995,5,0,0,1.14583333333333,0,0,220
"638","Maryland","2020-03-29",1239,10,0,0,1.10909090909091,5,NA,244
"639","Maryland","2020-03-30",1413,15,0,0,0.713114754098361,5,1,174
"640","Maryland","2020-04-01",1986,31,0,0,3.29310344827586,16,3.2,573
"641","Maryland","2020-04-02",2331,36,0,0,0.602094240837696,5,0.3125,345
"642","Maryland","2020-04-03",2758,43,0,0,1.23768115942029,7,1.4,427
"643","Maryland","2020-04-04",3125,54,0,0,0.859484777517564,11,1.57142857142857,367
"644","Maryland","2020-04-05",3617,67,0,0,1.34059945504087,13,1.18181818181818,492
"645","Maryland","2020-04-06",4045,91,0,0,0.869918699186992,24,1.84615384615385,428
"646","Maryland","2020-04-07",4371,103,0,0,0.761682242990654,12,0.5,326
"647","Maryland","2020-04-08",5529,124,0,0,3.5521472392638,21,1.75,1158
"648","Maryland","2020-04-09",6185,138,0,0,0.566493955094991,14,0.666666666666667,656
"649","Maryland","2020-04-10",6968,171,0,0,1.19359756097561,33,2.35714285714286,783
"650","Maryland","2020-04-11",7694,206,0,0,0.9272030651341,35,1.06060606060606,726
"651","Maryland","2020-04-12",8225,236,0,7989,0.731404958677686,30,0.857142857142857,531
"652","Maryland","2020-04-13",8936,262,0,8674,1.33898305084746,26,0.866666666666667,711
"653","Maryland","2020-04-14",9472,302,0,9170,0.753867791842475,40,1.53846153846154,536
"654","Maryland","2020-04-15",10032,311,0,9721,1.04477611940298,9,0.225,560
"655","Maryland","2020-04-16",10784,319,0,10465,1.34285714285714,8,0.888888888888889,752
"656","Massachusetts","2020-03-20",413,1,0,NA,NA,NA,NA,NA
"657","Massachusetts","2020-03-21",525,1,0,NA,NA,0,NA,112
"658","Massachusetts","2020-03-22",646,5,0,0,1.08035714285714,4,NA,121
"659","Massachusetts","2020-03-23",777,9,0,0,1.08264462809917,4,1,131
"660","Massachusetts","2020-03-24",1159,11,0,0,2.91603053435115,2,0.5,382
"661","Massachusetts","2020-03-25",1838,15,0,0,1.77748691099476,4,2,679
"662","Massachusetts","2020-03-26",2417,25,0,0,0.852724594992636,10,2.5,579
"663","Massachusetts","2020-03-27",3240,35,0,0,1.42141623488774,10,1,823
"664","Massachusetts","2020-03-28",4257,44,0,0,1.23572296476306,9,0.9,1017
"665","Massachusetts","2020-03-29",4955,48,0,0,0.686332350049164,4,0.444444444444444,698
"666","Massachusetts","2020-03-30",5752,56,0,0,1.14183381088825,8,2,797
"667","Massachusetts","2020-04-01",7738,122,0,0,2.49184441656211,66,8.25,1986
"668","Massachusetts","2020-04-02",8966,154,0,0,0.618328298086606,32,0.484848484848485,1228
"669","Massachusetts","2020-04-03",10402,192,0,0,1.16938110749186,38,1.1875,1436
"670","Massachusetts","2020-04-04",11736,216,0,0,0.928969359331476,24,0.631578947368421,1334
"671","Massachusetts","2020-04-05",12500,231,0,0,0.572713643178411,15,0.625,764
"672","Massachusetts","2020-04-06",13837,260,0,0,1.75,29,1.93333333333333,1337
"673","Massachusetts","2020-04-07",15202,356,0,0,1.02094240837696,96,3.31034482758621,1365
"674","Massachusetts","2020-04-08",16790,433,0,0,1.16336996336996,77,0.802083333333333,1588
"675","Massachusetts","2020-04-09",18941,503,0,0,1.35453400503778,70,0.909090909090909,2151
"676","Massachusetts","2020-04-10",20974,599,0,0,0.945141794514179,96,1.37142857142857,2033
"677","Massachusetts","2020-04-11",22860,686,0,0,0.927693064436793,87,0.90625,1886
"678","Massachusetts","2020-04-12",25475,756,0,24719,1.38653234358431,70,0.804597701149425,2615
"679","Massachusetts","2020-04-13",26867,844,0,26023,0.532313575525813,88,1.25714285714286,1392
"680","Massachusetts","2020-04-14",28164,844,0,27320,0.931752873563218,0,0,1297
"681","Massachusetts","2020-04-15",29918,1108,0,28810,1.35235158057055,264,NA,1754
"682","Massachusetts","2020-04-16",32181,1108,0,31073,1.29019384264538,0,0,2263
"683","Michigan","2020-03-20",552,3,0,NA,NA,NA,NA,NA
"684","Michigan","2020-03-21",788,5,0,NA,NA,2,NA,236
"685","Michigan","2020-03-22",1035,9,0,0,1.04661016949153,4,2,247
"686","Michigan","2020-03-23",1329,15,0,0,1.19028340080972,6,1.5,294
"687","Michigan","2020-03-24",1793,24,0,0,1.57823129251701,9,1.5,464
"688","Michigan","2020-03-25",2296,43,0,0,1.08405172413793,19,2.11111111111111,503
"689","Michigan","2020-03-26",2845,61,0,0,1.09145129224652,18,0.947368421052632,549
"690","Michigan","2020-03-27",3634,92,0,0,1.43715846994536,31,1.72222222222222,789
"691","Michigan","2020-03-28",4650,111,0,0,1.28770595690748,19,0.612903225806452,1016
"692","Michigan","2020-03-29",5488,132,0,0,0.824803149606299,21,1.10526315789474,838
"693","Michigan","2020-03-30",6498,184,0,0,1.20525059665871,52,2.47619047619048,1010
"694","Michigan","2020-04-01",9315,335,0,0,2.78910891089109,151,2.90384615384615,2817
"695","Michigan","2020-04-02",10791,417,0,0,0.523961661341853,82,0.543046357615894,1476
"696","Michigan","2020-04-03",12744,479,0,0,1.32317073170732,62,0.75609756097561,1953
"697","Michigan","2020-04-04",14225,540,0,0,0.758320532514081,61,0.983870967741935,1481
"698","Michigan","2020-04-05",15718,617,0,0,1.00810263335584,77,1.26229508196721,1493
"699","Michigan","2020-04-06",17221,727,0,0,1.00669792364367,110,1.42857142857143,1503
"700","Michigan","2020-04-07",18970,845,0,0,1.16367265469062,118,1.07272727272727,1749
"701","Michigan","2020-04-08",20346,959,0,0,0.786735277301315,114,0.966101694915254,1376
"702","Michigan","2020-04-09",21504,1076,0,0,0.841569767441861,117,1.02631578947368,1158
"703","Michigan","2020-04-10",22434,1276,0,0,0.803108808290155,200,1.70940170940171,930
"704","Michigan","2020-04-11",23605,1384,0,0,1.25913978494624,108,0.54,1171
"705","Michigan","2020-04-12",24244,1479,0,22765,0.545687446626815,95,0.87962962962963,639
"706","Michigan","2020-04-13",25635,1602,0,24033,2.17683881064163,123,1.29473684210526,1391
"707","Michigan","2020-04-14",27001,1768,0,25233,0.982027318475917,166,1.34959349593496,1366
"708","Michigan","2020-04-15",28059,1921,0,26138,0.774524158125915,153,0.921686746987952,1058
"709","Michigan","2020-04-16",28809,1996,0,26813,0.708884688090737,75,0.490196078431373,750
"710","Minnesota","2020-03-20",115,0,0,NA,NA,NA,NA,NA
"711","Minnesota","2020-03-21",138,1,0,NA,NA,1,NA,23
